#,Date-time,Nest,Egg,Ambient
1445,9/19/2007 13:04,23.51,29.9,21.77
1446,9/19/2007 13:05,23.68,30.31,21.77
1447,9/19/2007 13:06,24.03,31.12,21.77
1448,9/19/2007 13:07,24.21,31.52,21.95
1449,9/19/2007 13:08,24.56,31.93,21.95
1450,9/19/2007 13:09,24.74,32.34,21.95
1451,9/19/2007 13:10,25.09,32.76,21.95
1452,9/19/2007 13:11,25.27,33.17,21.95
1453,9/19/2007 13:12,25.44,33.59,21.95
1454,9/19/2007 13:13,25.62,33.59,21.95
1455,9/19/2007 13:14,25.8,33.59,21.95
1456,9/19/2007 13:15,25.98,34.43,21.95
1457,9/19/2007 13:16,25.98,34.43,21.95
1458,9/19/2007 13:17,26.16,34.85,21.95
1459,9/19/2007 13:18,26.16,34.85,21.95
1460,9/19/2007 13:19,26.34,35.27,21.95
1461,9/19/2007 13:20,26.34,35.27,21.95
1462,9/19/2007 13:21,26.52,35.27,21.95
1463,9/19/2007 13:22,26.52,35.7,21.95
1464,9/19/2007 13:23,26.7,35.7,21.95
1465,9/19/2007 13:24,26.7,35.7,21.95
1466,9/19/2007 13:25,26.7,35.7,21.95
1467,9/19/2007 13:26,26.88,35.7,21.95
1468,9/19/2007 13:27,26.88,36.13,21.95
1469,9/19/2007 13:28,26.88,36.13,21.77
1470,9/19/2007 13:29,26.88,36.13,21.77
1471,9/19/2007 13:30,26.88,36.13,21.6
1472,9/19/2007 13:31,26.88,36.13,21.6
1473,9/19/2007 13:32,26.88,36.13,21.6
1474,9/19/2007 13:33,26.88,36.13,21.6
1475,9/19/2007 13:34,26.88,36.13,21.6
1476,9/19/2007 13:35,26.88,36.13,21.6
1477,9/19/2007 13:36,26.88,36.13,21.6
1478,9/19/2007 13:37,26.88,36.13,21.6
1479,9/19/2007 13:38,26.88,36.13,21.77
1480,9/19/2007 13:39,26.88,36.13,21.6
1481,9/19/2007 13:40,26.88,36.13,21.6
1482,9/19/2007 13:41,26.88,36.13,21.6
1483,9/19/2007 13:42,26.88,36.13,21.6
1484,9/19/2007 13:43,27.06,36.13,21.6
1485,9/19/2007 13:44,27.06,36.13,21.6
1486,9/19/2007 13:45,27.06,36.57,21.6
1487,9/19/2007 13:46,27.06,36.57,21.6
1488,9/19/2007 13:47,27.06,36.57,21.6
1489,9/19/2007 13:48,27.06,36.57,21.43
1490,9/19/2007 13:49,27.06,36.57,21.43
1491,9/19/2007 13:50,27.06,36.57,21.43
1492,9/19/2007 13:51,27.06,36.57,21.43
1493,9/19/2007 13:52,27.06,36.57,21.26
1494,9/19/2007 13:53,27.06,36.13,21.26
1495,9/19/2007 13:54,26.7,35.27,21.26
1496,9/19/2007 13:55,26.16,34.01,21.26
1497,9/19/2007 13:56,25.98,33.59,21.26
1498,9/19/2007 13:57,25.62,32.76,21.26
1499,9/19/2007 13:58,25.44,32.34,21.26
1500,9/19/2007 13:59,25.27,31.93,21.26
1501,9/19/2007 14:00,25.09,31.52,21.26
1502,9/19/2007 14:01,24.91,31.12,21.26
1503,9/19/2007 14:02,24.91,30.71,21.26
1504,9/19/2007 14:03,24.74,30.31,21.43
1505,9/19/2007 14:04,24.74,29.9,21.43
1506,9/19/2007 14:05,24.56,29.9,21.43
1507,9/19/2007 14:06,24.38,29.5,21.43
1508,9/19/2007 14:07,24.38,29.1,21.43
1509,9/19/2007 14:08,24.38,29.1,21.43
1510,9/19/2007 14:09,24.38,29.9,21.43
1511,9/19/2007 14:10,24.74,30.71,21.43
1512,9/19/2007 14:11,25.09,31.52,21.43
1513,9/19/2007 14:12,25.27,31.93,21.43
1514,9/19/2007 14:13,25.62,32.76,21.43
1515,9/19/2007 14:14,25.8,33.17,21.43
1516,9/19/2007 14:15,25.98,33.59,21.43
1517,9/19/2007 14:16,26.16,34.01,21.26
1518,9/19/2007 14:17,26.34,34.01,21.26
1519,9/19/2007 14:18,26.52,34.43,21.26
1520,9/19/2007 14:19,26.52,34.43,21.26
1521,9/19/2007 14:20,26.7,34.85,21.26
1522,9/19/2007 14:21,26.88,34.85,21.26
1523,9/19/2007 14:22,26.88,34.85,21.26
1524,9/19/2007 14:23,26.88,35.27,21.26
1525,9/19/2007 14:24,27.06,35.27,21.26
1526,9/19/2007 14:25,27.06,35.27,21.08
1527,9/19/2007 14:26,27.06,35.27,21.08
1528,9/19/2007 14:27,27.24,35.27,21.26
1529,9/19/2007 14:28,27.24,35.27,21.26
1530,9/19/2007 14:29,27.24,35.27,21.26
1531,9/19/2007 14:30,27.24,35.27,21.26
1532,9/19/2007 14:31,27.24,35.27,21.26
1533,9/19/2007 14:32,27.24,35.27,21.26
1534,9/19/2007 14:33,27.24,35.7,21.43
1535,9/19/2007 14:34,27.24,35.7,21.43
1536,9/19/2007 14:35,27.24,35.7,21.43
1537,9/19/2007 14:36,27.42,35.7,21.6
1538,9/19/2007 14:37,27.42,35.7,21.6
1539,9/19/2007 14:38,27.42,35.7,21.6
1540,9/19/2007 14:39,27.42,35.7,21.6
1541,9/19/2007 14:40,27.42,35.27,21.77
1542,9/19/2007 14:41,27.24,35.27,21.77
1543,9/19/2007 14:42,27.24,35.7,21.77
1544,9/19/2007 14:43,27.06,36.13,21.77
1545,9/19/2007 14:44,27.06,35.7,21.77
1546,9/19/2007 14:45,26.88,35.7,21.77
1547,9/19/2007 14:46,26.88,36.57,21.77
1548,9/19/2007 14:47,26.88,36.13,21.77
1549,9/19/2007 14:48,26.88,35.7,21.77
1550,9/19/2007 14:49,26.88,35.7,21.77
1551,9/19/2007 14:50,26.88,35.27,21.77
1552,9/19/2007 14:51,26.88,35.27,21.77
1553,9/19/2007 14:52,26.88,35.7,21.77
1554,9/19/2007 14:53,26.88,35.7,21.77
1555,9/19/2007 14:54,26.88,35.7,21.77
1556,9/19/2007 14:55,26.88,35.7,21.77
1557,9/19/2007 14:56,26.88,35.7,21.77
1558,9/19/2007 14:57,26.88,36.13,21.77
1559,9/19/2007 14:58,26.88,36.13,21.77
1560,9/19/2007 14:59,26.88,36.13,21.77
1561,9/19/2007 15:00,26.88,36.13,21.77
1562,9/19/2007 15:01,27.06,36.13,21.77
1563,9/19/2007 15:02,27.06,36.13,21.77
1564,9/19/2007 15:03,27.06,36.13,21.77
1565,9/19/2007 15:04,27.06,36.13,21.77
1566,9/19/2007 15:05,27.06,36.13,21.77
1567,9/19/2007 15:06,27.06,36.13,21.77
1568,9/19/2007 15:07,27.06,36.13,21.77
1569,9/19/2007 15:08,27.06,36.13,21.77
1570,9/19/2007 15:09,27.06,36.13,21.77
1571,9/19/2007 15:10,27.06,36.13,21.77
1572,9/19/2007 15:11,27.06,36.13,21.77
1573,9/19/2007 15:12,27.06,36.13,21.77
1574,9/19/2007 15:13,27.06,36.13,21.77
1575,9/19/2007 15:14,27.06,36.13,21.77
1576,9/19/2007 15:15,27.06,36.13,21.77
1577,9/19/2007 15:16,27.06,36.13,21.77
1578,9/19/2007 15:17,27.06,36.13,21.77
1579,9/19/2007 15:18,27.06,36.13,21.77
1580,9/19/2007 15:19,27.06,36.13,21.77
1581,9/19/2007 15:20,27.06,36.13,21.77
1582,9/19/2007 15:21,27.06,36.13,21.77
1583,9/19/2007 15:22,27.06,36.13,21.77
1584,9/19/2007 15:23,27.06,36.13,21.6
1585,9/19/2007 15:24,27.06,36.13,21.6
1586,9/19/2007 15:25,27.06,36.13,21.6
1587,9/19/2007 15:26,27.06,36.13,21.6
1588,9/19/2007 15:27,27.06,36.13,21.6
1589,9/19/2007 15:28,27.06,36.13,21.6
1590,9/19/2007 15:29,27.06,36.13,21.6
1591,9/19/2007 15:30,27.06,36.13,21.6
1592,9/19/2007 15:31,27.06,36.13,21.6
1593,9/19/2007 15:32,27.06,36.13,21.6
1594,9/19/2007 15:33,27.06,36.13,21.6
1595,9/19/2007 15:34,27.06,36.13,21.6
1596,9/19/2007 15:35,27.06,36.13,21.6
1597,9/19/2007 15:36,27.06,36.13,21.6
1598,9/19/2007 15:37,27.06,36.13,21.6
1599,9/19/2007 15:38,27.06,36.13,21.6
1600,9/19/2007 15:39,27.06,36.13,21.6
1601,9/19/2007 15:40,27.06,36.13,21.6
1602,9/19/2007 15:41,27.06,36.13,21.6
1603,9/19/2007 15:42,27.06,36.13,21.6
1604,9/19/2007 15:43,27.06,36.13,21.6
1605,9/19/2007 15:44,27.06,36.13,21.6
1606,9/19/2007 15:45,27.06,36.13,21.6
1607,9/19/2007 15:46,27.06,36.13,21.6
1608,9/19/2007 15:47,27.06,36.13,21.6
1609,9/19/2007 15:48,27.06,36.13,21.6
1610,9/19/2007 15:49,27.06,36.13,21.43
1611,9/19/2007 15:50,27.06,36.13,21.43
1612,9/19/2007 15:51,27.06,36.13,21.26
1613,9/19/2007 15:52,27.06,36.13,21.26
1614,9/19/2007 15:53,27.06,35.7,21.26
1615,9/19/2007 15:54,27.06,35.7,21.26
1616,9/19/2007 15:55,27.06,35.7,21.26
1617,9/19/2007 15:56,27.06,35.7,21.26
1618,9/19/2007 15:57,26.88,35.27,21.26
1619,9/19/2007 15:58,26.88,35.27,21.26
1620,9/19/2007 15:59,26.88,35.27,21.26
1621,9/19/2007 16:00,26.7,35.27,21.26
1622,9/19/2007 16:01,26.7,35.27,21.26
1623,9/19/2007 16:02,26.7,35.27,21.26
1624,9/19/2007 16:03,26.7,35.27,21.08
1625,9/19/2007 16:04,26.7,35.27,21.08
1626,9/19/2007 16:05,26.7,35.27,21.08
1627,9/19/2007 16:06,26.7,35.27,21.08
1628,9/19/2007 16:07,26.7,35.27,21.08
1629,9/19/2007 16:08,26.7,35.7,21.08
1630,9/19/2007 16:09,26.7,35.7,21.08
1631,9/19/2007 16:10,26.7,35.7,21.08
1632,9/19/2007 16:11,26.7,35.7,20.91
1633,9/19/2007 16:12,26.7,35.7,20.91
1634,9/19/2007 16:13,26.7,35.7,20.91
1635,9/19/2007 16:14,26.7,35.7,20.91
1636,9/19/2007 16:15,26.7,35.7,20.91
1637,9/19/2007 16:16,26.7,35.7,20.91
1638,9/19/2007 16:17,26.7,35.7,20.91
1639,9/19/2007 16:18,26.7,35.7,20.91
1640,9/19/2007 16:19,26.7,35.7,20.91
1641,9/19/2007 16:20,26.7,35.7,20.91
1642,9/19/2007 16:21,26.7,35.7,20.91
1643,9/19/2007 16:22,26.7,35.7,20.91
1644,9/19/2007 16:23,26.7,35.7,20.91
1645,9/19/2007 16:24,26.7,35.7,20.91
1646,9/19/2007 16:25,26.7,35.7,20.91
1647,9/19/2007 16:26,26.7,35.7,20.91
1648,9/19/2007 16:27,26.7,35.7,20.91
1649,9/19/2007 16:28,26.7,35.7,20.91
1650,9/19/2007 16:29,26.7,35.7,20.91
1651,9/19/2007 16:30,26.7,35.7,20.91
1652,9/19/2007 16:31,26.7,35.7,20.91
1653,9/19/2007 16:32,26.7,35.7,20.91
1654,9/19/2007 16:33,26.7,35.7,20.91
1655,9/19/2007 16:34,26.7,35.7,20.91
1656,9/19/2007 16:35,26.7,35.7,20.91
1657,9/19/2007 16:36,26.7,35.7,20.91
1658,9/19/2007 16:37,26.7,35.7,20.91
1659,9/19/2007 16:38,26.7,35.7,20.91
1660,9/19/2007 16:39,26.7,35.7,20.91
1661,9/19/2007 16:40,26.7,35.7,20.91
1662,9/19/2007 16:41,26.7,35.7,20.91
1663,9/19/2007 16:42,26.7,35.7,20.91
1664,9/19/2007 16:43,26.7,35.7,20.91
1665,9/19/2007 16:44,26.7,35.7,20.91
1666,9/19/2007 16:45,26.7,35.7,20.91
1667,9/19/2007 16:46,26.7,35.7,20.91
1668,9/19/2007 16:47,26.7,35.7,20.91
1669,9/19/2007 16:48,26.7,35.7,20.91
1670,9/19/2007 16:49,26.34,35.7,20.91
1671,9/19/2007 16:50,26.52,35.27,20.91
1672,9/19/2007 16:51,26.7,35.27,20.91
1673,9/19/2007 16:52,26.88,35.7,20.91
1674,9/19/2007 16:53,27.06,35.7,20.91
1675,9/19/2007 16:54,27.06,35.7,20.91
1676,9/19/2007 16:55,26.7,35.27,20.91
1677,9/19/2007 16:56,26.34,34.85,20.91
1678,9/19/2007 16:57,25.98,34.01,20.91
1679,9/19/2007 16:58,25.8,33.59,20.91
1680,9/19/2007 16:59,25.44,33.17,20.91
1681,9/19/2007 17:00,25.27,32.76,20.91
1682,9/19/2007 17:01,25.27,31.93,20.91
1683,9/19/2007 17:02,25.44,32.76,20.91
1684,9/19/2007 17:03,25.62,33.17,20.91
1685,9/19/2007 17:04,25.8,33.59,20.91
1686,9/19/2007 17:05,25.98,34.01,20.91
1687,9/19/2007 17:06,26.16,34.85,20.91
1688,9/19/2007 17:07,26.16,35.27,20.91
1689,9/19/2007 17:08,26.16,34.43,20.91
1690,9/19/2007 17:09,26.34,34.43,21.08
1691,9/19/2007 17:10,26.52,34.85,21.08
1692,9/19/2007 17:11,26.52,34.85,20.91
1693,9/19/2007 17:12,26.52,34.85,20.91
1694,9/19/2007 17:13,26.7,35.27,20.91
1695,9/19/2007 17:14,26.7,35.27,20.91
1696,9/19/2007 17:15,26.7,35.7,20.91
1697,9/19/2007 17:16,26.7,35.7,20.91
1698,9/19/2007 17:17,26.7,35.27,20.91
1699,9/19/2007 17:18,26.52,34.85,20.91
1700,9/19/2007 17:19,26.16,34.43,20.91
1701,9/19/2007 17:20,25.98,33.59,20.91
1702,9/19/2007 17:21,25.8,32.76,20.91
1703,9/19/2007 17:22,25.62,32.34,20.74
1704,9/19/2007 17:23,25.44,31.93,20.74
1705,9/19/2007 17:24,25.27,31.52,20.74
1706,9/19/2007 17:25,25.09,31.12,20.74
1707,9/19/2007 17:26,24.91,30.71,20.74
1708,9/19/2007 17:27,24.74,30.31,20.74
1709,9/19/2007 17:28,24.74,29.9,20.57
1710,9/19/2007 17:29,24.56,29.5,20.57
1711,9/19/2007 17:30,24.38,29.1,20.57
1712,9/19/2007 17:31,24.38,28.7,20.57
1713,9/19/2007 17:32,24.21,28.31,20.57
1714,9/19/2007 17:33,24.03,28.31,20.57
1715,9/19/2007 17:34,24.03,27.91,20.57
1716,9/19/2007 17:35,23.86,27.52,20.57
1717,9/19/2007 17:36,24.03,27.91,20.57
1718,9/19/2007 17:37,24.03,28.31,20.57
1719,9/19/2007 17:38,24.21,28.7,20.57
1720,9/19/2007 17:39,24.38,29.5,20.57
1721,9/19/2007 17:40,24.56,29.9,20.57
1722,9/19/2007 17:41,24.74,30.71,20.57
1723,9/19/2007 17:42,24.74,32.34,20.57
1724,9/19/2007 17:43,24.74,32.76,20.57
1725,9/19/2007 17:44,24.91,35.27,20.57
1726,9/19/2007 17:45,24.91,35.7,20.57
1727,9/19/2007 17:46,24.91,36.13,20.57
1728,9/19/2007 17:47,25.09,36.13,20.57
1729,9/19/2007 17:48,25.09,36.57,20.57
1730,9/19/2007 17:49,25.27,36.57,20.57
1731,9/19/2007 17:50,25.27,36.57,20.4
1732,9/19/2007 17:51,25.27,37,20.4
1733,9/19/2007 17:52,25.44,37,20.4
1734,9/19/2007 17:53,25.44,37,20.4
1735,9/19/2007 17:54,25.44,37,20.4
1736,9/19/2007 17:55,25.44,37,20.23
1737,9/19/2007 17:56,25.62,37,20.23
1738,9/19/2007 17:57,25.62,37,20.23
1739,9/19/2007 17:58,25.62,37,20.23
1740,9/19/2007 17:59,25.62,37,20.23
1741,9/19/2007 18:00,25.62,37,20.23
1742,9/19/2007 18:01,25.62,37,20.23
1743,9/19/2007 18:02,25.62,37,20.23
1744,9/19/2007 18:03,25.62,37,20.23
1745,9/19/2007 18:04,25.8,37,20.23
1746,9/19/2007 18:05,25.8,37,20.4
1747,9/19/2007 18:06,25.8,37,20.4
1748,9/19/2007 18:07,25.8,37,20.4
1749,9/19/2007 18:08,25.8,37,20.4
1750,9/19/2007 18:09,25.8,37,20.4
1751,9/19/2007 18:10,25.8,37,20.4
1752,9/19/2007 18:11,25.8,37,20.4
1753,9/19/2007 18:12,25.8,37,20.23
1754,9/19/2007 18:13,25.8,37,20.23
1755,9/19/2007 18:14,25.8,37,20.23
1756,9/19/2007 18:15,25.8,37,20.23
1757,9/19/2007 18:16,25.8,37,20.23
1758,9/19/2007 18:17,25.8,37,20.23
1759,9/19/2007 18:18,25.8,37,20.23
1760,9/19/2007 18:19,25.8,37,20.23
1761,9/19/2007 18:20,25.8,37,20.23
1762,9/19/2007 18:21,25.98,36.13,20.23
1763,9/19/2007 18:22,25.98,36.13,20.06
1764,9/19/2007 18:23,26.16,36.13,20.06
1765,9/19/2007 18:24,26.16,36.13,20.06
1766,9/19/2007 18:25,26.16,36.13,20.06
1767,9/19/2007 18:26,26.34,36.13,20.06
1768,9/19/2007 18:27,26.34,36.13,20.06
1769,9/19/2007 18:28,26.34,36.13,20.06
1770,9/19/2007 18:29,26.34,36.13,20.06
1771,9/19/2007 18:30,26.34,36.13,20.06
1772,9/19/2007 18:31,26.34,36.13,20.06
1773,9/19/2007 18:32,26.52,36.13,20.06
1774,9/19/2007 18:33,26.52,36.13,20.06
1775,9/19/2007 18:34,26.52,36.13,20.06
1776,9/19/2007 18:35,26.52,36.13,20.06
1777,9/19/2007 18:36,26.52,36.13,20.06
1778,9/19/2007 18:37,26.52,36.13,20.06
1779,9/19/2007 18:38,26.52,36.13,20.06
1780,9/19/2007 18:39,26.52,36.13,20.06
1781,9/19/2007 18:40,26.52,36.13,20.06
1782,9/19/2007 18:41,26.52,36.13,20.06
1783,9/19/2007 18:42,26.52,36.13,20.06
1784,9/19/2007 18:43,26.52,36.13,20.06
1785,9/19/2007 18:44,26.52,36.13,19.89
1786,9/19/2007 18:45,26.52,36.13,19.89
1787,9/19/2007 18:46,26.52,36.13,19.89
1788,9/19/2007 18:47,26.52,36.13,19.89
1789,9/19/2007 18:48,26.52,36.13,19.89
1790,9/19/2007 18:49,26.52,36.13,19.89
1791,9/19/2007 18:50,26.52,36.13,19.89
1792,9/19/2007 18:51,26.52,36.13,19.89
1793,9/19/2007 18:52,26.52,36.13,19.89
1794,9/19/2007 18:53,26.52,36.13,19.89
1795,9/19/2007 18:54,26.52,36.13,19.89
1796,9/19/2007 18:55,26.52,36.13,19.89
1797,9/19/2007 18:56,26.52,36.57,19.89
1798,9/19/2007 18:57,26.7,36.57,19.89
1799,9/19/2007 18:58,26.7,36.57,19.89
1800,9/19/2007 18:59,26.7,36.57,19.89
1801,9/19/2007 19:00,26.7,36.57,19.89
1802,9/19/2007 19:01,26.7,36.57,19.89
1803,9/19/2007 19:02,26.7,36.57,19.89
1804,9/19/2007 19:03,26.7,36.57,19.72
1805,9/19/2007 19:04,26.7,36.57,19.72
1806,9/19/2007 19:05,26.7,36.57,19.55
1807,9/19/2007 19:06,26.7,36.57,19.55
1808,9/19/2007 19:07,26.7,36.57,19.55
1809,9/19/2007 19:08,26.7,36.57,19.55
1810,9/19/2007 19:09,26.7,36.57,19.38
1811,9/19/2007 19:10,26.7,36.57,19.38
1812,9/19/2007 19:11,26.7,36.57,19.38
1813,9/19/2007 19:12,26.7,36.57,19.38
1814,9/19/2007 19:13,26.7,36.57,19.38
1815,9/19/2007 19:14,26.7,36.57,19.38
1816,9/19/2007 19:15,26.7,36.57,19.38
1817,9/19/2007 19:16,26.7,36.57,19.38
1818,9/19/2007 19:17,26.7,36.13,19.55
1819,9/19/2007 19:18,26.7,36.57,19.38
1820,9/19/2007 19:19,26.7,36.57,19.38
1821,9/19/2007 19:20,26.7,36.57,19.38
1822,9/19/2007 19:21,26.7,36.57,19.38
1823,9/19/2007 19:22,26.7,36.13,19.38
1824,9/19/2007 19:23,26.7,36.13,19.38
1825,9/19/2007 19:24,26.7,36.13,19.38
1826,9/19/2007 19:25,26.7,36.13,19.38
1827,9/19/2007 19:26,26.7,36.13,19.38
1828,9/19/2007 19:27,26.7,36.13,19.21
1829,9/19/2007 19:28,26.7,36.13,19.21
1830,9/19/2007 19:29,26.7,36.13,19.21
1831,9/19/2007 19:30,26.7,36.57,19.21
1832,9/19/2007 19:31,26.7,36.13,19.21
1833,9/19/2007 19:32,26.7,36.13,19.21
1834,9/19/2007 19:33,26.52,36.13,19.21
1835,9/19/2007 19:34,26.52,36.13,19.21
1836,9/19/2007 19:35,26.52,36.13,19.21
1837,9/19/2007 19:36,26.52,36.13,19.21
1838,9/19/2007 19:37,26.7,36.13,19.21
1839,9/19/2007 19:38,26.7,36.13,19.21
1840,9/19/2007 19:39,26.7,36.13,19.21
1841,9/19/2007 19:40,26.7,36.57,19.21
1842,9/19/2007 19:41,26.7,36.57,19.21
1843,9/19/2007 19:42,26.7,36.57,19.21
1844,9/19/2007 19:43,26.7,36.57,19.21
1845,9/19/2007 19:44,26.7,36.57,19.21
1846,9/19/2007 19:45,26.7,36.57,19.21
1847,9/19/2007 19:46,26.7,36.57,19.21
1848,9/19/2007 19:47,26.7,36.57,19.21
1849,9/19/2007 19:48,26.7,36.57,19.21
1850,9/19/2007 19:49,26.52,36.57,19.21
1851,9/19/2007 19:50,26.52,36.57,19.21
1852,9/19/2007 19:51,26.52,36.13,19.21
1853,9/19/2007 19:52,26.52,36.13,19.21
1854,9/19/2007 19:53,26.52,36.13,19.21
1855,9/19/2007 19:54,26.52,36.57,19.21
1856,9/19/2007 19:55,26.52,36.13,19.21
1857,9/19/2007 19:56,26.52,36.13,19.21
1858,9/19/2007 19:57,26.52,36.13,19.21
1859,9/19/2007 19:58,26.52,36.57,19.21
1860,9/19/2007 19:59,26.52,36.13,19.04
1861,9/19/2007 20:00,26.52,36.13,19.04
1862,9/19/2007 20:01,26.52,36.57,19.04
1863,9/19/2007 20:02,26.52,36.57,19.04
1864,9/19/2007 20:03,26.52,36.57,19.04
1865,9/19/2007 20:04,26.52,36.57,19.04
1866,9/19/2007 20:05,26.52,36.57,19.04
1867,9/19/2007 20:06,26.52,36.57,19.04
1868,9/19/2007 20:07,26.52,36.57,19.04
1869,9/19/2007 20:08,26.52,36.57,19.04
1870,9/19/2007 20:09,26.52,36.57,19.04
1871,9/19/2007 20:10,26.52,36.13,18.87
1872,9/19/2007 20:11,26.52,36.13,18.87
1873,9/19/2007 20:12,26.52,36.13,18.87
1874,9/19/2007 20:13,26.52,36.57,18.87
1875,9/19/2007 20:14,26.52,36.57,18.87
1876,9/19/2007 20:15,26.52,36.57,18.87
1877,9/19/2007 20:16,26.52,36.57,18.87
1878,9/19/2007 20:17,26.52,36.57,18.87
1879,9/19/2007 20:18,26.52,36.57,18.87
1880,9/19/2007 20:19,26.52,36.57,18.87
1881,9/19/2007 20:20,26.52,36.57,18.87
1882,9/19/2007 20:21,26.52,36.57,18.87
1883,9/19/2007 20:22,26.52,36.57,18.7
1884,9/19/2007 20:23,26.52,36.57,18.7
1885,9/19/2007 20:24,26.52,36.57,18.87
1886,9/19/2007 20:25,26.52,36.57,18.87
1887,9/19/2007 20:26,26.52,36.57,18.87
1888,9/19/2007 20:27,26.52,36.57,18.87
1889,9/19/2007 20:28,26.52,36.57,18.87
1890,9/19/2007 20:29,26.52,36.57,18.87
1891,9/19/2007 20:30,26.52,36.57,18.87
1892,9/19/2007 20:31,26.52,36.57,18.87
1893,9/19/2007 20:32,26.52,36.57,18.7
1894,9/19/2007 20:33,26.52,36.57,18.7
1895,9/19/2007 20:34,26.52,36.57,18.7
1896,9/19/2007 20:35,26.52,36.57,18.7
1897,9/19/2007 20:36,26.52,36.57,18.7
1898,9/19/2007 20:37,26.52,36.57,18.7
1899,9/19/2007 20:38,26.52,36.57,18.7
1900,9/19/2007 20:39,26.52,36.57,18.87
1901,9/19/2007 20:40,26.52,36.57,18.87
1902,9/19/2007 20:41,26.52,36.57,18.87
1903,9/19/2007 20:42,26.52,36.57,18.87
1904,9/19/2007 20:43,26.52,36.57,18.87
1905,9/19/2007 20:44,26.52,36.57,18.87
1906,9/19/2007 20:45,26.52,36.57,18.87
1907,9/19/2007 20:46,26.52,36.57,18.87
1908,9/19/2007 20:47,26.52,36.57,18.87
1909,9/19/2007 20:48,26.52,36.57,18.87
1910,9/19/2007 20:49,26.52,36.57,19.04
1911,9/19/2007 20:50,26.52,36.57,19.04
1912,9/19/2007 20:51,26.7,36.57,19.04
1913,9/19/2007 20:52,26.7,36.57,19.04
1914,9/19/2007 20:53,26.7,36.57,19.04
1915,9/19/2007 20:54,26.7,36.57,19.04
1916,9/19/2007 20:55,26.7,36.57,19.21
1917,9/19/2007 20:56,26.7,36.57,19.21
1918,9/19/2007 20:57,26.7,36.57,19.21
1919,9/19/2007 20:58,26.7,36.57,19.21
1920,9/19/2007 20:59,26.7,36.57,19.21
1921,9/19/2007 21:00,26.7,36.57,19.21
1922,9/19/2007 21:01,26.7,36.57,19.21
1923,9/19/2007 21:02,26.7,36.57,19.21
1924,9/19/2007 21:03,26.7,36.57,19.21
1925,9/19/2007 21:04,26.7,36.57,19.21
1926,9/19/2007 21:05,26.7,36.57,19.38
1927,9/19/2007 21:06,26.7,36.57,19.38
1928,9/19/2007 21:07,26.7,36.57,19.38
1929,9/19/2007 21:08,26.7,36.57,19.38
1930,9/19/2007 21:09,26.7,36.57,19.38
1931,9/19/2007 21:10,26.7,36.57,19.38
1932,9/19/2007 21:11,26.7,36.57,19.38
1933,9/19/2007 21:12,26.7,36.57,19.38
1934,9/19/2007 21:13,26.7,36.57,19.38
1935,9/19/2007 21:14,26.7,36.57,19.38
1936,9/19/2007 21:15,26.88,36.57,19.38
1937,9/19/2007 21:16,26.88,36.57,19.38
1938,9/19/2007 21:17,26.88,36.57,19.38
1939,9/19/2007 21:18,26.88,36.57,19.38
1940,9/19/2007 21:19,26.88,36.57,19.38
1941,9/19/2007 21:20,26.88,36.57,19.38
1942,9/19/2007 21:21,26.88,36.57,19.38
1943,9/19/2007 21:22,26.88,36.57,19.38
1944,9/19/2007 21:23,26.88,36.57,19.38
1945,9/19/2007 21:24,26.88,36.57,19.38
1946,9/19/2007 21:25,26.88,36.57,19.38
1947,9/19/2007 21:26,26.88,36.57,19.38
1948,9/19/2007 21:27,26.88,36.57,19.38
1949,9/19/2007 21:28,27.06,36.57,19.38
1950,9/19/2007 21:29,27.06,36.57,19.38
1951,9/19/2007 21:30,26.88,36.57,19.38
1952,9/19/2007 21:31,26.88,36.57,19.38
1953,9/19/2007 21:32,26.88,36.57,19.38
1954,9/19/2007 21:33,26.88,36.57,19.38
1955,9/19/2007 21:34,27.06,36.57,19.38
1956,9/19/2007 21:35,27.06,36.57,19.38
1957,9/19/2007 21:36,27.06,36.57,19.38
1958,9/19/2007 21:37,27.06,36.57,19.38
1959,9/19/2007 21:38,27.06,36.57,19.38
1960,9/19/2007 21:39,27.06,36.57,19.38
1961,9/19/2007 21:40,27.06,36.57,19.38
1962,9/19/2007 21:41,27.06,36.57,19.38
1963,9/19/2007 21:42,26.88,36.57,19.38
1964,9/19/2007 21:43,26.88,36.57,19.21
1965,9/19/2007 21:44,26.88,36.57,19.38
1966,9/19/2007 21:45,26.88,36.57,19.38
1967,9/19/2007 21:46,26.88,36.57,19.38
1968,9/19/2007 21:47,26.88,36.57,19.38
1969,9/19/2007 21:48,26.88,36.57,19.38
1970,9/19/2007 21:49,26.88,36.57,19.38
1971,9/19/2007 21:50,26.88,36.57,19.38
1972,9/19/2007 21:51,26.88,36.57,19.38
1973,9/19/2007 21:52,26.88,36.57,19.21
1974,9/19/2007 21:53,26.88,36.57,19.21
1975,9/19/2007 21:54,26.88,36.57,19.21
1976,9/19/2007 21:55,26.88,36.57,19.21
1977,9/19/2007 21:56,26.88,36.57,19.21
1978,9/19/2007 21:57,26.88,36.57,19.21
1979,9/19/2007 21:58,26.88,36.57,19.21
1980,9/19/2007 21:59,26.88,36.57,19.38
1981,9/19/2007 22:00,26.88,36.57,19.38
1982,9/19/2007 22:01,26.88,36.57,19.21
1983,9/19/2007 22:02,26.88,36.57,19.21
1984,9/19/2007 22:03,26.88,36.57,19.21
